cluster_id	total_hits	terminal_hits	left_hits	right_hits	terminal_fraction	expected_terminal_fraction	terminal_enrichment	median_width	mean_width	min_width	max_width	n_chromosomes	score
cluster_16402	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16403	2	0	0	0	0.0	0.003920968219582141	0.0	25.0	25	16	34	1	0.0
cluster_16404	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16405	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16406	6	0	0	0	0.0	0.003920968219582141	0.0	24.0	24.333333333333332	19	34	1	0.0
cluster_16407	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16408	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16409	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16410	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16411	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16412	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16413	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16414	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16415	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16416	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16417	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16418	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16419	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16420	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16421	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16422	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16423	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16424	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16425	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16426	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16427	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16428	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16429	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16430	3	0	0	0	0.0	0.003920968219582141	0.0	24	27	23	34	1	0.0
cluster_16431	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16432	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16433	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16434	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16435	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16436	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16437	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16438	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16439	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16440	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16441	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16442	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16443	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16444	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16445	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16446	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16447	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16448	2	0	0	0	0.0	0.003920968219582141	0.0	27.0	27	20	34	1	0.0
cluster_16449	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16450	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16451	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16452	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16453	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16454	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16455	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16456	2	0	0	0	0.0	0.003920968219582141	0.0	28.5	28.5	23	34	1	0.0
cluster_16457	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16458	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16459	2	0	0	0	0.0	0.003920968219582141	0.0	28.0	28	22	34	1	0.0
cluster_16460	2	0	0	0	0.0	0.003920968219582141	0.0	29.0	29	24	34	1	0.0
cluster_16461	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16462	6	0	0	0	0.0	0.003920968219582141	0.0	23.5	24.666666666666668	20	34	1	0.0
cluster_16463	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16464	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16465	16	0	0	0	0.0	0.003920968219582141	0.0	13.0	14.3125	13	34	1	0.0
cluster_16466	5	0	0	0	0.0	0.003920968219582141	0.0	15	18.8	15	34	1	0.0
cluster_16467	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16468	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16469	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16470	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16471	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16472	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16473	3	0	0	0	0.0	0.003920968219582141	0.0	24	27.333333333333332	24	34	1	0.0
cluster_16474	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16475	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16476	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16477	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16478	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16479	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16480	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16481	2	0	0	0	0.0	0.003920968219582141	0.0	27.0	27	20	34	1	0.0
cluster_16482	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16483	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16484	2	0	0	0	0.0	0.003920968219582141	0.0	27.0	27	20	34	1	0.0
cluster_16485	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16486	2	0	0	0	0.0	0.003920968219582141	0.0	28.5	28.5	23	34	1	0.0
cluster_16487	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16488	2	0	0	0	0.0	0.003920968219582141	0.0	28.5	28.5	23	34	1	0.0
cluster_16489	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16490	2	0	0	0	0.0	0.003920968219582141	0.0	28.5	28.5	23	34	1	0.0
cluster_16491	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16492	2	0	0	0	0.0	0.003920968219582141	0.0	28.5	28.5	23	34	1	0.0
cluster_16493	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16494	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16495	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16496	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16497	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16498	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16499	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16500	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16501	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16502	2	0	0	0	0.0	0.003920968219582141	0.0	29.5	29.5	25	34	1	0.0
cluster_16503	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16504	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16505	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16506	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16507	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16508	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16509	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16510	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16511	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16512	3	0	0	0	0.0	0.003920968219582141	0.0	24	27.333333333333332	24	34	1	0.0
cluster_16513	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16514	4	0	0	0	0.0	0.003920968219582141	0.0	24.5	26.25	22	34	1	0.0
cluster_16515	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16516	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16517	3	0	0	0	0.0	0.003920968219582141	0.0	25	27.333333333333332	23	34	1	0.0
cluster_16518	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16519	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16520	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16521	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16522	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16523	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16524	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16525	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16526	2	0	0	0	0.0	0.003920968219582141	0.0	28.5	28.5	23	34	1	0.0
cluster_16527	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16528	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16529	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16530	2	0	0	0	0.0	0.003920968219582141	0.0	28.0	28	22	34	1	0.0
cluster_16531	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16532	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16533	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16534	2	0	0	0	0.0	0.003920968219582141	0.0	30.0	30	26	34	1	0.0
cluster_16535	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16536	3	0	0	0	0.0	0.003920968219582141	0.0	25	27.333333333333332	23	34	1	0.0
cluster_16537	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16538	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16539	2	0	0	0	0.0	0.003920968219582141	0.0	33.0	33	32	34	1	0.0
cluster_16540	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16541	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16542	2	0	0	0	0.0	0.003920968219582141	0.0	28.5	28.5	23	34	1	0.0
cluster_16543	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16544	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16545	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16546	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16547	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16548	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16549	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16550	2	0	0	0	0.0	0.003920968219582141	0.0	23.5	23.5	13	34	1	0.0
cluster_16551	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16552	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16553	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16554	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16555	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16556	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16557	3	0	0	0	0.0	0.003920968219582141	0.0	23	26.333333333333332	22	34	1	0.0
cluster_16558	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16559	2	0	0	0	0.0	0.003920968219582141	0.0	27.0	27	20	34	1	0.0
cluster_16560	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16561	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16562	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16563	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16564	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16565	2	0	0	0	0.0	0.003920968219582141	0.0	28.5	28.5	23	34	1	0.0
cluster_16566	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16567	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16568	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16569	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16570	4	0	0	0	0.0	0.003920968219582141	0.0	24.5	26.5	23	34	1	0.0
cluster_16571	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16572	2	0	0	0	0.0	0.003920968219582141	0.0	29.5	29.5	25	34	1	0.0
cluster_16573	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16574	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16575	2	0	0	0	0.0	0.003920968219582141	0.0	29.0	29	24	34	1	0.0
cluster_16576	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16577	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16578	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16579	2	0	0	0	0.0	0.003920968219582141	0.0	24.5	24.5	15	34	1	0.0
cluster_16580	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16581	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16582	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16583	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16584	2	0	0	0	0.0	0.003920968219582141	0.0	28.0	28	22	34	1	0.0
cluster_16585	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16586	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16587	2	0	0	0	0.0	0.003920968219582141	0.0	29.5	29.5	25	34	1	0.0
cluster_16588	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16589	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16590	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16591	2	0	0	0	0.0	0.003920968219582141	0.0	28.5	28.5	23	34	1	0.0
cluster_16592	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16593	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16594	2	0	0	0	0.0	0.003920968219582141	0.0	28.5	28.5	23	34	1	0.0
cluster_16595	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16596	2	0	0	0	0.0	0.003920968219582141	0.0	29.5	29.5	25	34	1	0.0
cluster_16597	2	0	0	0	0.0	0.003920968219582141	0.0	29.0	29	24	34	1	0.0
cluster_16598	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16599	6	0	0	0	0.0	0.003920968219582141	0.0	24.0	25.5	23	34	1	0.0
cluster_16600	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16601	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16602	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16603	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16604	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16605	2	0	0	0	0.0	0.003920968219582141	0.0	28.0	28	22	34	1	0.0
cluster_16606	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16607	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16608	2	0	0	0	0.0	0.003920968219582141	0.0	29.0	29	24	34	1	0.0
cluster_16609	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16610	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16611	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16612	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16613	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16614	3	0	0	0	0.0	0.003920968219582141	0.0	24	27	23	34	1	0.0
cluster_16615	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16616	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16617	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16618	4	0	0	0	0.0	0.003920968219582141	0.0	23.5	25.75	22	34	1	0.0
cluster_16619	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16620	7	0	0	0	0.0	0.003920968219582141	0.0	24	24.857142857142858	22	34	1	0.0
cluster_16621	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16622	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16623	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16624	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16625	10	0	0	0	0.0	0.003920968219582141	0.0	24.0	24.5	20	34	1	0.0
cluster_16626	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16627	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16628	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16629	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16630	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16631	2	0	0	0	0.0	0.003920968219582141	0.0	29.0	29	24	34	1	0.0
cluster_16632	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16633	2	0	0	0	0.0	0.003920968219582141	0.0	26.5	26.5	19	34	1	0.0
cluster_16634	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16635	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16636	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16637	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16638	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16639	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16640	15	0	0	0	0.0	0.003920968219582141	0.0	15	19.266666666666666	13	34	1	0.0
cluster_16641	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16642	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16643	2	0	0	0	0.0	0.003920968219582141	0.0	27.5	27.5	21	34	1	0.0
cluster_16644	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16645	5	0	0	0	0.0	0.003920968219582141	0.0	23	25	21	34	1	0.0
cluster_16646	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16647	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16648	2	0	0	0	0.0	0.003920968219582141	0.0	29.5	29.5	25	34	1	0.0
cluster_16649	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16650	2	0	0	0	0.0	0.003920968219582141	0.0	26.0	26	18	34	1	0.0
cluster_16651	2	0	0	0	0.0	0.003920968219582141	0.0	27.0	27	20	34	1	0.0
cluster_16652	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16653	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16654	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16655	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16656	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16657	2	0	0	0	0.0	0.003920968219582141	0.0	24.5	24.5	15	34	1	0.0
cluster_16658	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16659	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16660	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16661	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16662	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16663	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16664	3	0	0	0	0.0	0.003920968219582141	0.0	20	24.666666666666668	20	34	1	0.0
cluster_16665	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16666	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16667	6	0	0	0	0.0	0.003920968219582141	0.0	18.0	20.333333333333332	15	34	1	0.0
cluster_16668	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16669	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16670	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16671	2	0	0	0	0.0	0.003920968219582141	0.0	33.0	33	32	34	1	0.0
cluster_16672	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16673	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16674	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16675	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16676	2	0	0	0	0.0	0.003920968219582141	0.0	24.5	24.5	15	34	1	0.0
cluster_16677	2	0	0	0	0.0	0.003920968219582141	0.0	29.0	29	24	34	1	0.0
cluster_16678	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16679	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16680	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16681	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16682	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16683	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16684	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16685	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16686	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16687	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16688	2	0	0	0	0.0	0.003920968219582141	0.0	29.0	29	24	34	1	0.0
cluster_16689	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16690	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16691	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16692	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16693	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16694	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16695	1	0	0	0	0.0	0.003920968219582141	0.0	34	34	34	34	1	0.0
cluster_16696	2	0	0	0	0.0	0.003920968219582141	0.0	27.0	27	20	34	1	0.0
cluster_16697	2	0	0	0	0.0	0.003920968219582141	0.0	28.5	28.5	23	34	1	0.0
cluster_16698	3	0	0	0	0.0	0.003920968219582141	0.0	20	23.666666666666668	17	34	1	0.0
